frame,timestamp_sec,person_id,nose_x,nose_y,nose_z,nose_vis,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_vis,left_eye_x,left_eye_y,left_eye_z,left_eye_vis,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_vis,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_vis,right_eye_x,right_eye_y,right_eye_z,right_eye_vis,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_vis,left_ear_x,left_ear_y,left_ear_z,left_ear_vis,right_ear_x,right_ear_y,right_ear_z,right_ear_vis,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_vis,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_vis,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_vis,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_vis,left_index_x,left_index_y,left_index_z,left_index_vis,right_index_x,right_index_y,right_index_z,right_index_vis,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_vis,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis,side
340,22.6667,1,0.95104,0.44502,-0.19441,0.9999,0.96299,0.44104,-0.20345,0.9998,0.96706,0.44486,-0.2034,0.9998,0.97029,0.4476,-0.20344,0.9998,0.95625,0.43129,-0.18564,0.9996,0.95466,0.42781,-0.18567,0.9995,0.95885,0.42458,-0.1857,0.9997,0.9824,0.46489,-0.19964,0.9998,0.96551,0.43818,-0.11573,0.9995,0.95378,0.47082,-0.18844,0.9999,0.94615,0.46155,-0.16439,0.9998,0.98171,0.57596,-0.20198,1.0,0.92856,0.48568,-0.03836,0.9999,0.91535,0.63783,-0.21759,0.9791,0.88292,0.55728,0.01565,0.443,0.85636,0.63185,-0.20399,0.9003,0.85363,0.60123,-0.02062,0.4272,0.83511,0.64193,-0.2171,0.8508,0.83526,0.61498,-0.02783,0.4044,0.83228,0.62883,-0.21318,0.8408,0.83474,0.61501,-0.04464,0.4055,0.83669,0.62373,-0.19924,0.8045,0.84466,0.60849,-0.02853,0.4391,0.89136,0.6862,-0.0574,0.9999,0.86323,0.63137,0.05724,1.0,0.81504,0.72957,-0.16864,0.9835,0.77506,0.65127,-0.05316,0.9422,0.83109,0.86787,-0.02212,0.9759,0.78329,0.79807,0.08163,0.9444,0.84368,0.8914,-0.00771,0.8273,0.79544,0.81385,0.09525,0.862,0.79877,0.9351,-0.04959,0.9637,0.74505,0.84233,0.06525,0.9428,right
341,22.7333,1,0.95204,0.4521,-0.1778,0.9999,0.96393,0.44478,-0.18631,0.9999,0.96731,0.44755,-0.18627,0.9999,0.97145,0.45073,-0.18631,0.9999,0.95619,0.43702,-0.16967,0.9998,0.96107,0.43645,-0.16969,0.9997,0.95964,0.43392,-0.16972,0.9998,0.98263,0.46625,-0.18001,0.9999,0.96323,0.44251,-0.10152,0.9997,0.95402,0.47547,-0.17089,1.0,0.94685,0.46939,-0.14833,0.9999,0.98328,0.57232,-0.18725,1.0,0.92535,0.48867,-0.02321,0.9999,0.91959,0.63812,-0.20165,0.9829,0.88113,0.56275,0.02937,0.4973,0.85462,0.63557,-0.18973,0.9125,0.84668,0.60764,-0.00725,0.4846,0.83444,0.64764,-0.20274,0.8637,0.82993,0.62128,-0.01442,0.4525,0.82997,0.63356,-0.20016,0.8553,0.83306,0.616,-0.03056,0.4505,0.83378,0.62861,-0.18569,0.8206,0.83603,0.61477,-0.01493,0.4716,0.89243,0.68757,-0.05641,1.0,0.85986,0.63603,0.05627,1.0,0.81687,0.73066,-0.1729,0.9871,0.77524,0.64742,-0.04793,0.9414,0.82881,0.86722,-0.04007,0.9791,0.77973,0.79499,0.0716,0.9404,0.84448,0.89247,-0.02648,0.8529,0.79071,0.81334,0.08359,0.8513,0.79862,0.92656,-0.06403,0.9693,0.73245,0.82879,0.05602,0.939,right
342,22.8,1,0.95006,0.45061,-0.18194,0.9999,0.96241,0.44397,-0.19104,0.9999,0.96603,0.44726,-0.19098,0.9999,0.9695,0.44991,-0.19101,0.9999,0.95464,0.43353,-0.17399,0.9998,0.95272,0.42973,-0.17402,0.9998,0.9512,0.42623,-0.17405,0.9999,0.98339,0.46636,-0.18471,0.9999,0.9642,0.4391,-0.10487,0.9998,0.95285,0.47491,-0.17474,1.0,0.94415,0.46746,-0.15179,0.9999,0.98338,0.57624,-0.18323,1.0,0.92488,0.48982,-0.03046,1.0,0.91732,0.64001,-0.19249,0.969,0.87888,0.56593,0.01788,0.5281,0.85411,0.63583,-0.17736,0.8452,0.84475,0.60827,-0.02119,0.5189,0.83498,0.64642,-0.18871,0.7715,0.82873,0.62212,-0.03076,0.4814,0.83136,0.63146,-0.18526,0.7592,0.83163,0.61736,-0.04477,0.479,0.8338,0.62839,-0.17312,0.7291,0.8346,0.61568,-0.02834,0.5061,0.89233,0.6899,-0.05209,1.0,0.8624,0.63512,0.05194,1.0,0.81658,0.72646,-0.17139,0.9837,0.77942,0.6395,-0.08279,0.956,0.8328,0.86563,-0.03736,0.9775,0.783,0.79396,0.05024,0.9517,0.84365,0.88414,-0.02413,0.8697,0.79472,0.8138,0.06362,0.8769,0.79845,0.92182,-0.06877,0.9673,0.74539,0.84046,0.02995,0.9494,right
343,22.8667,1,0.94952,0.45425,-0.16357,1.0,0.96039,0.44628,-0.17259,0.9999,0.96396,0.44863,-0.17254,0.9999,0.96735,0.4506,-0.17258,0.9999,0.95365,0.4389,-0.15467,0.9999,0.9519,0.43601,-0.15467,0.9998,0.95025,0.43304,-0.1547,0.9999,0.98034,0.46382,-0.16818,0.9999,0.96188,0.44244,-0.08307,0.9999,0.95183,0.47623,-0.15749,1.0,0.94438,0.47016,-0.13305,0.9999,0.98476,0.56875,-0.17705,1.0,0.92453,0.49157,-0.00833,1.0,0.92537,0.6378,-0.19487,0.9845,0.87951,0.56641,0.03805,0.5077,0.85638,0.63489,-0.18982,0.9156,0.84543,0.60812,-0.00847,0.5295,0.83654,0.64659,-0.20459,0.8629,0.82607,0.6195,-0.01739,0.498,0.83222,0.63223,-0.20136,0.8547,0.82883,0.61526,-0.03506,0.4977,0.83686,0.62693,-0.18575,0.8196,0.83838,0.61085,-0.0173,0.5164,0.89112,0.68898,-0.05597,1.0,0.85773,0.63612,0.05582,1.0,0.81673,0.73359,-0.1985,0.9927,0.77429,0.65254,-0.06882,0.9723,0.8317,0.86921,-0.0359,0.9829,0.78147,0.79263,0.07512,0.9458,0.84644,0.891,-0.01919,0.8646,0.79365,0.80736,0.09018,0.8604,0.79908,0.93159,-0.05858,0.97,0.74678,0.84408,0.06443,0.9376,right
344,22.9333,1,0.94959,0.4531,-0.17772,0.9999,0.9613,0.44597,-0.18586,0.9999,0.96512,0.44916,-0.18582,0.9999,0.96878,0.45155,-0.18586,0.9999,0.95338,0.43723,-0.16922,0.9998,0.95146,0.43392,-0.16924,0.9997,0.94978,0.43075,-0.16928,0.9998,0.98149,0.46539,-0.17897,0.9999,0.96249,0.44221,-0.1001,0.9997,0.95223,0.47635,-0.17064,1.0,0.94369,0.46933,-0.14799,0.9999,0.98481,0.57007,-0.18118,1.0,0.92384,0.49074,-0.0272,1.0,0.92142,0.63908,-0.19799,0.9751,0.87594,0.56302,0.02407,0.49,0.85477,0.63432,-0.1886,0.8731,0.84255,0.60864,-0.00908,0.458,0.83443,0.64534,-0.20095,0.8074,0.82544,0.61911,-0.01586,0.4302,0.83124,0.63054,-0.1967,0.7959,0.82557,0.61852,-0.03213,0.4274,0.83569,0.62571,-0.184,0.7592,0.83286,0.61579,-0.0168,0.4601,0.89118,0.68968,-0.05468,1.0,0.86126,0.6386,0.05454,1.0,0.81349,0.72556,-0.17697,0.9856,0.77685,0.63684,-0.05145,0.9448,0.8333,0.87201,-0.04077,0.9781,0.78058,0.79208,0.07296,0.9433,0.847,0.89452,-0.02666,0.8626,0.79378,0.8146,0.08576,0.86,0.79882,0.93261,-0.06306,0.9674,0.74403,0.84368,0.05908,0.9396,right
345,23.0,1,0.94924,0.45401,-0.17045,0.9999,0.95978,0.4463,-0.17892,0.9999,0.96365,0.44887,-0.17888,0.9999,0.96723,0.45119,-0.17892,0.9999,0.95307,0.43875,-0.16169,0.9998,0.95144,0.43589,-0.1617,0.9998,0.94999,0.43298,-0.16173,0.9999,0.98046,0.46535,-0.17434,0.9999,0.96153,0.44402,-0.09271,0.9998,0.95214,0.47688,-0.16452,1.0,0.94501,0.47115,-0.14105,0.9999,0.98537,0.56888,-0.1806,1.0,0.92443,0.49185,-0.01967,1.0,0.92633,0.64279,-0.19814,0.9876,0.87906,0.56682,0.02518,0.5409,0.85524,0.63522,-0.19106,0.9291,0.8411,0.60415,-0.01905,0.552,0.83558,0.64574,-0.20665,0.8797,0.82542,0.61886,-0.02759,0.5175,0.83239,0.6312,-0.2013,0.8715,0.82819,0.61468,-0.04639,0.516,0.8364,0.62624,-0.18611,0.8385,0.83299,0.61478,-0.02798,0.5379,0.89229,0.6901,-0.05777,1.0,0.86194,0.63442,0.05766,1.0,0.81235,0.72208,-0.18778,0.9891,0.77807,0.64043,-0.04225,0.9395,0.83072,0.86498,-0.04774,0.981,0.77844,0.79051,0.08362,0.9362,0.84623,0.88955,-0.03338,0.8703,0.78523,0.81096,0.09626,0.8526,0.7976,0.92058,-0.07077,0.9713,0.73647,0.82757,0.06862,0.933,right
346,23.0667,1,0.94931,0.45669,-0.17721,1.0,0.96041,0.44962,-0.18475,0.9999,0.96392,0.45246,-0.18471,0.9999,0.96735,0.4548,-0.18475,0.9999,0.95278,0.44095,-0.16861,0.9998,0.95074,0.43757,-0.16863,0.9998,0.949,0.43423,-0.16867,0.9999,0.98038,0.46785,-0.17551,0.9999,0.96081,0.44396,-0.09918,0.9998,0.95158,0.47914,-0.16921,1.0,0.94395,0.47228,-0.1473,0.9999,0.98463,0.56862,-0.18083,1.0,0.92452,0.4906,-0.02227,1.0,0.92239,0.63871,-0.19733,0.9852,0.87929,0.56606,0.02841,0.5168,0.85396,0.63629,-0.19042,0.9305,0.84522,0.60758,-0.00637,0.5347,0.8348,0.64594,-0.20453,0.8836,0.82736,0.61874,-0.01309,0.4957,0.8302,0.63317,-0.19998,0.8764,0.82924,0.62081,-0.03002,0.4943,0.83392,0.62852,-0.18581,0.8424,0.83521,0.6147,-0.01429,0.5184,0.89286,0.68935,-0.05495,1.0,0.86287,0.63565,0.05483,1.0,0.81788,0.72964,-0.16478,0.9875,0.776,0.64626,-0.05813,0.9629,0.83327,0.87197,-0.02887,0.9824,0.78118,0.79579,0.07727,0.9536,0.84508,0.88777,-0.01544,0.8643,0.79533,0.81553,0.09085,0.8712,0.79954,0.9231,-0.05743,0.9724,0.74493,0.84145,0.06152,0.9482,right
347,23.1333,1,0.95003,0.45454,-0.18179,1.0,0.96066,0.44625,-0.18941,0.9999,0.9644,0.44862,-0.18938,0.9999,0.96787,0.45067,-0.18942,0.9999,0.95387,0.43913,-0.17293,0.9998,0.95209,0.43627,-0.17295,0.9998,0.95043,0.43328,-0.17299,0.9998,0.98074,0.46467,-0.17981,0.9999,0.9613,0.44233,-0.10163,0.9998,0.95255,0.47578,-0.17373,1.0,0.94523,0.47015,-0.15126,0.9999,0.98689,0.56382,-0.18507,1.0,0.9239,0.48954,-0.025,1.0,0.92847,0.63694,-0.20126,0.9892,0.87766,0.56299,0.02486,0.5525,0.85585,0.6347,-0.19669,0.9464,0.84405,0.60497,-0.01257,0.5611,0.83657,0.6461,-0.21225,0.9082,0.82714,0.61954,-0.01997,0.5151,0.8324,0.63149,-0.20835,0.9023,0.83003,0.6154,-0.03844,0.5167,0.83689,0.62615,-0.19235,0.8715,0.83508,0.61569,-0.02122,0.542,0.89402,0.6876,-0.0544,1.0,0.86195,0.63125,0.05431,1.0,0.81847,0.73462,-0.17414,0.9883,0.77207,0.64798,-0.06111,0.9698,0.83049,0.87074,-0.02038,0.9802,0.77937,0.7965,0.08595,0.9539,0.84609,0.88843,-0.00526,0.8568,0.79191,0.81492,0.10063,0.878,0.80033,0.93067,-0.04485,0.9672,0.74287,0.83881,0.07271,0.9413,right
348,23.2,1,0.95048,0.4533,-0.16446,0.9999,0.96191,0.4461,-0.17294,0.9999,0.96574,0.4483,-0.17291,0.9999,0.97013,0.45145,-0.17294,0.9999,0.9541,0.43788,-0.15598,0.9998,0.95218,0.43499,-0.156,0.9997,0.95048,0.43202,-0.15603,0.9998,0.98079,0.46558,-0.1696,0.9999,0.96093,0.44317,-0.08996,0.9997,0.95307,0.47657,-0.15906,1.0,0.94572,0.47025,-0.13616,0.9999,0.98347,0.57051,-0.17735,1.0,0.92599,0.49122,-0.0177,0.9999,0.91998,0.63852,-0.19375,0.9866,0.88083,0.56372,0.02543,0.5127,0.85547,0.63541,-0.18325,0.9355,0.84803,0.60651,-0.0174,0.4974,0.8364,0.64497,-0.1977,0.8916,0.83168,0.62223,-0.02619,0.4567,0.83222,0.63019,-0.19298,0.884,0.83444,0.61723,-0.04279,0.4551,0.83476,0.62733,-0.17847,0.853,0.83884,0.61635,-0.02544,0.4779,0.89376,0.68562,-0.05649,1.0,0.86414,0.63699,0.05637,1.0,0.81868,0.72891,-0.16395,0.9835,0.77979,0.64956,-0.04876,0.9288,0.82924,0.86894,-0.04666,0.9791,0.78206,0.79645,0.07112,0.9246,0.84378,0.8928,-0.03549,0.857,0.79513,0.81906,0.08273,0.8351,0.79621,0.91978,-0.08033,0.9704,0.74147,0.83567,0.05206,0.9307,right
349,23.2667,1,0.95056,0.45383,-0.19592,0.9999,0.96181,0.44661,-0.20416,0.9999,0.96585,0.44958,-0.20413,0.9999,0.9693,0.45218,-0.20416,0.9999,0.95447,0.43719,-0.18801,0.9998,0.95263,0.43365,-0.18802,0.9997,0.951,0.43019,-0.18806,0.9998,0.98302,0.46707,-0.19687,0.9999,0.96149,0.4383,-0.12024,0.9996,0.95273,0.47698,-0.18845,1.0,0.94464,0.46977,-0.16645,0.9998,0.9871,0.56691,-0.19623,1.0,0.92571,0.48757,-0.04265,0.9999,0.92286,0.63596,-0.20484,0.9855,0.88009,0.5615,0.01108,0.4511,0.85663,0.63185,-0.19523,0.938,0.84762,0.60402,-0.01915,0.4665,0.83686,0.6431,-0.20896,0.9031,0.82886,0.61702,-0.02493,0.4353,0.83309,0.62882,-0.20536,0.8983,0.83086,0.6186,-0.04252,0.4398,0.83596,0.62528,-0.19062,0.8669,0.83702,0.61132,-0.02692,0.4739,0.89547,0.68629,-0.05511,1.0,0.86572,0.63013,0.05495,1.0,0.8202,0.73453,-0.1501,0.987,0.776,0.64213,-0.03275,0.9534,0.83273,0.87403,-0.01776,0.9858,0.78205,0.79287,0.10622,0.9532,0.84444,0.89798,-0.00498,0.85,0.79608,0.81337,0.12026,0.8673,0.80032,0.92902,-0.04696,0.9763,0.7452,0.84031,0.09739,0.9475,right
350,23.3333,1,0.9526,0.45267,-0.19451,0.9999,0.96469,0.44489,-0.20234,0.9998,0.96833,0.44763,-0.2023,0.9998,0.97258,0.4507,-0.20235,0.9999,0.95652,0.43746,-0.18581,0.9997,0.95449,0.43487,-0.18583,0.9996,0.95903,0.43322,-0.18586,0.9997,0.98318,0.46544,-0.19232,0.9999,0.9634,0.44246,-0.11415,0.9996,0.95488,0.47517,-0.18599,0.9999,0.94768,0.46871,-0.16356,0.9998,0.9836,0.57114,-0.19667,1.0,0.9276,0.48711,-0.03274,0.9999,0.92256,0.63888,-0.20975,0.9823,0.88257,0.56302,0.02199,0.4621,0.85608,0.63737,-0.19861,0.9227,0.84416,0.61135,-0.01194,0.47,0.83572,0.64756,-0.2124,0.8838,0.82688,0.6236,-0.0187,0.4374,0.83175,0.6335,-0.20971,0.878,0.83146,0.62077,-0.03562,0.4386,0.83604,0.62843,-0.19447,0.8415,0.83788,0.61338,-0.01981,0.4669,0.89616,0.68568,-0.05605,1.0,0.86536,0.63485,0.05591,1.0,0.82014,0.73236,-0.16539,0.9849,0.77506,0.65398,-0.05213,0.9517,0.83362,0.87645,-0.02431,0.9817,0.78277,0.79695,0.0907,0.9457,0.84785,0.89989,-0.01062,0.8291,0.79555,0.8176,0.10508,0.8552,0.80138,0.92753,-0.05308,0.9692,0.74334,0.83393,0.07971,0.9414,right
351,23.4,1,0.95106,0.45594,-0.19466,0.9999,0.96233,0.44781,-0.20353,0.9998,0.96573,0.4503,-0.2035,0.9998,0.96906,0.45237,-0.20352,0.9998,0.95488,0.4406,-0.18688,0.9996,0.95296,0.4379,-0.1869,0.9995,0.95839,0.43543,-0.18694,0.9996,0.98231,0.46643,-0.19806,0.9998,0.96351,0.44451,-0.11965,0.9993,0.95318,0.47785,-0.1879,0.9999,0.94612,0.47206,-0.16541,0.9997,0.98456,0.56482,-0.20126,1.0,0.92895,0.49017,-0.03906,0.9999,0.92618,0.63474,-0.21601,0.9866,0.88495,0.55926,0.01108,0.444,0.85721,0.63556,-0.20742,0.9432,0.84885,0.60509,-0.02209,0.507,0.83723,0.64543,-0.22169,0.9086,0.83014,0.61746,-0.02797,0.471,0.83208,0.63199,-0.21823,0.9025,0.83175,0.6181,-0.04596,0.4721,0.8362,0.62715,-0.20292,0.8695,0.83793,0.61147,-0.03006,0.4934,0.89553,0.68273,-0.05758,1.0,0.86746,0.63127,0.05743,1.0,0.82101,0.7356,-0.15469,0.9895,0.77812,0.65725,-0.02921,0.9569,0.8333,0.87633,-0.02244,0.9888,0.78289,0.79761,0.10338,0.9622,0.84725,0.90259,-0.00995,0.8745,0.79463,0.81826,0.11635,0.8907,0.79933,0.92796,-0.05303,0.9801,0.74199,0.83307,0.09059,0.9568,right
352,23.4667,1,0.95132,0.44765,-0.19362,0.9999,0.96387,0.44288,-0.20178,0.9998,0.96832,0.44655,-0.20174,0.9998,0.97176,0.44989,-0.20178,0.9999,0.95569,0.43133,-0.18517,0.9997,0.95381,0.42795,-0.1852,0.9996,0.95228,0.42508,-0.18523,0.9997,0.98227,0.4669,-0.19501,0.9999,0.96447,0.44042,-0.11669,0.9996,0.95364,0.47395,-0.18659,0.9999,0.94564,0.4644,-0.16411,0.9998,0.98194,0.5666,-0.19801,1.0,0.92772,0.49067,-0.03832,0.9999,0.9214,0.63691,-0.21473,0.9785,0.88137,0.56595,0.02092,0.4703,0.85758,0.63533,-0.21068,0.9179,0.84613,0.60964,-0.00491,0.4911,0.83675,0.6461,-0.22448,0.8794,0.82949,0.6243,-0.00998,0.457,0.83258,0.63194,-0.22132,0.8718,0.83244,0.61811,-0.02654,0.4574,0.83721,0.62669,-0.20651,0.8326,0.83931,0.61084,-0.01241,0.4828,0.89657,0.68489,-0.05548,1.0,0.86406,0.63503,0.05533,1.0,0.82157,0.73282,-0.16766,0.98,0.7771,0.65315,-0.05637,0.9447,0.83126,0.8767,-0.04124,0.9801,0.78443,0.80127,0.07444,0.9391,0.84279,0.90042,-0.02926,0.8329,0.79804,0.8225,0.08761,0.849,0.80192,0.94295,-0.07636,0.9702,0.74791,0.8436,0.06044,0.9413,right
353,23.5333,1,0.95005,0.45595,-0.20201,0.9999,0.96133,0.44846,-0.21039,0.9999,0.96471,0.45123,-0.21036,0.9998,0.96865,0.45396,-0.2104,0.9999,0.95405,0.4397,-0.19416,0.9998,0.95213,0.43608,-0.19418,0.9996,0.95047,0.43239,-0.19421,0.9998,0.98136,0.46709,-0.20238,0.9999,0.95991,0.44078,-0.12586,0.9996,0.95195,0.47771,-0.19419,0.9999,0.94472,0.47101,-0.17225,0.9998,0.98409,0.56893,-0.20333,1.0,0.92935,0.48529,-0.04591,1.0,0.92227,0.63571,-0.21304,0.9849,0.88399,0.55862,0.00794,0.4499,0.85584,0.63427,-0.20159,0.9284,0.84803,0.60535,-0.02221,0.4536,0.83561,0.64632,-0.21505,0.8902,0.82971,0.618,-0.02804,0.4209,0.83182,0.63179,-0.21257,0.8851,0.8293,0.61606,-0.0456,0.4247,0.83595,0.62679,-0.19747,0.85,0.83726,0.61227,-0.03006,0.4554,0.89544,0.68403,-0.05474,1.0,0.86649,0.62972,0.05458,1.0,0.81875,0.73224,-0.15172,0.9863,0.77774,0.64628,-0.0394,0.9548,0.83283,0.87431,-0.01542,0.9847,0.7799,0.7918,0.10364,0.9526,0.84698,0.90062,-0.00233,0.8503,0.79216,0.81207,0.11793,0.8676,0.79946,0.92521,-0.04453,0.9737,0.744,0.83596,0.09407,0.9456,right
354,23.6,1,0.95146,0.4519,-0.1739,0.9999,0.96312,0.44468,-0.18206,0.9998,0.96701,0.44817,-0.18202,0.9998,0.97102,0.45008,-0.18206,0.9999,0.9555,0.43582,-0.16558,0.9997,0.95374,0.43313,-0.16561,0.9996,0.95907,0.43464,-0.16565,0.9997,0.98285,0.46729,-0.17771,0.9999,0.96481,0.44545,-0.09976,0.9996,0.954,0.4758,-0.16798,0.9999,0.94659,0.46902,-0.14559,0.9998,0.98521,0.57145,-0.17945,1.0,0.92729,0.49039,-0.03221,1.0,0.92173,0.63632,-0.19538,0.9822,0.88019,0.56154,0.01141,0.5672,0.85763,0.63493,-0.19362,0.9225,0.84657,0.61057,-0.0293,0.5607,0.83701,0.64477,-0.20916,0.8801,0.83018,0.62449,-0.03917,0.5165,0.8331,0.63101,-0.20694,0.8724,0.83316,0.61872,-0.05611,0.5163,0.83784,0.62583,-0.19011,0.8405,0.83964,0.61177,-0.03735,0.5445,0.89573,0.68484,-0.05351,1.0,0.86383,0.63473,0.05338,1.0,0.82051,0.73232,-0.16281,0.9764,0.77948,0.65328,-0.05181,0.9216,0.83177,0.87324,-0.04248,0.972,0.78066,0.79461,0.07105,0.9254,0.84359,0.89679,-0.03131,0.8097,0.79343,0.81903,0.08299,0.8371,0.79869,0.94172,-0.07863,0.9602,0.74047,0.82818,0.0511,0.9304,right
355,23.6667,1,0.94964,0.45527,-0.17938,0.9999,0.96042,0.4471,-0.18778,0.9999,0.96426,0.45,-0.18775,0.9999,0.96797,0.4523,-0.18778,0.9999,0.95326,0.43978,-0.17133,0.9998,0.95159,0.43743,-0.17135,0.9996,0.95016,0.4352,-0.17138,0.9998,0.98127,0.46639,-0.18285,0.9999,0.96374,0.44711,-0.10472,0.9996,0.95233,0.47784,-0.17299,0.9999,0.94507,0.47111,-0.15055,0.9998,0.98487,0.5725,-0.18635,1.0,0.92482,0.49118,-0.02888,0.9999,0.9226,0.63794,-0.19916,0.9833,0.88007,0.56457,0.02546,0.4623,0.85707,0.63351,-0.18993,0.9244,0.84297,0.60921,-0.00477,0.4767,0.83613,0.64592,-0.20288,0.8825,0.82583,0.62072,-0.0103,0.4421,0.83162,0.63207,-0.19928,0.875,0.82818,0.61577,-0.02742,0.4438,0.83572,0.62678,-0.1854,0.8377,0.83634,0.61192,-0.01258,0.4696,0.89359,0.68778,-0.05493,1.0,0.86035,0.6352,0.05478,1.0,0.81966,0.73516,-0.15893,0.9881,0.77263,0.64884,-0.04024,0.9596,0.83188,0.87218,-0.02604,0.9856,0.7815,0.79257,0.09161,0.9572,0.84404,0.8972,-0.01316,0.8524,0.79504,0.81579,0.10479,0.8764,0.80012,0.92825,-0.05519,0.976,0.73989,0.82861,0.08034,0.9523,right
356,23.7333,1,0.95069,0.45662,-0.19403,0.9999,0.96184,0.44849,-0.20199,0.9998,0.96581,0.45099,-0.20195,0.9998,0.96916,0.45316,-0.20199,0.9999,0.95456,0.44034,-0.18585,0.9997,0.95262,0.43723,-0.18587,0.9996,0.95094,0.43427,-0.1859,0.9997,0.98101,0.46688,-0.19296,0.9999,0.96353,0.44415,-0.11667,0.9996,0.95313,0.47859,-0.18592,0.9999,0.94539,0.47256,-0.16403,0.9998,0.98314,0.57159,-0.19495,1.0,0.9252,0.48973,-0.03579,1.0,0.91997,0.63743,-0.20713,0.983,0.87927,0.56352,0.01984,0.4995,0.85524,0.63367,-0.1971,0.9225,0.84721,0.60581,-0.01152,0.5251,0.83552,0.64443,-0.21054,0.8805,0.83122,0.62124,-0.01743,0.4883,0.83198,0.63049,-0.20649,0.8728,0.83419,0.61654,-0.03403,0.4882,0.83458,0.62704,-0.19245,0.8377,0.8372,0.61395,-0.01903,0.5136,0.89296,0.68645,-0.05596,1.0,0.863,0.63252,0.05582,1.0,0.81705,0.72858,-0.1626,0.9858,0.77528,0.64125,-0.04651,0.9547,0.83149,0.87068,-0.03335,0.9837,0.78004,0.79255,0.08598,0.9506,0.84457,0.8957,-0.02093,0.8572,0.79438,0.81197,0.09921,0.8703,0.79659,0.92186,-0.06385,0.9736,0.74353,0.83886,0.0729,0.9464,right
357,23.8,1,0.94952,0.45693,-0.18863,0.9999,0.96036,0.44904,-0.19703,0.9999,0.96384,0.45194,-0.19699,0.9999,0.96734,0.45438,-0.19702,0.9999,0.953,0.44046,-0.18027,0.9998,0.95109,0.4371,-0.18028,0.9997,0.94941,0.43371,-0.18031,0.9998,0.98143,0.46801,-0.1902,0.9999,0.96104,0.44387,-0.11067,0.9997,0.95169,0.47953,-0.18139,1.0,0.94445,0.47318,-0.15855,0.9999,0.98351,0.57434,-0.19242,1.0,0.92615,0.49044,-0.03296,0.9999,0.91941,0.63629,-0.20311,0.9847,0.8803,0.56223,0.01814,0.477,0.85628,0.63167,-0.191,0.9369,0.84753,0.60591,-0.01704,0.5111,0.83643,0.64327,-0.20429,0.8998,0.83093,0.62114,-0.02437,0.4743,0.83281,0.62862,-0.2012,0.8942,0.83082,0.61958,-0.04066,0.4746,0.83577,0.62505,-0.18668,0.8622,0.83722,0.61271,-0.0247,0.5039,0.8934,0.68757,-0.05529,1.0,0.86195,0.6338,0.05513,1.0,0.81984,0.73564,-0.15852,0.9867,0.77583,0.6413,-0.04543,0.9575,0.83305,0.87338,-0.02508,0.9845,0.78168,0.79455,0.0895,0.9585,0.84503,0.89578,-0.01215,0.8588,0.79444,0.81901,0.10301,0.8848,0.80135,0.92896,-0.05413,0.9749,0.73946,0.8308,0.07737,0.9537,right
